reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
c2dbe446-b891-460d-985e-e55570dcb57c,apriyani kartikasari,https://play-lh.googleusercontent.com/a-/ALV-UjUlVCWUhm5axdIFy_7wGr04Y8LRzVJCud2r-BDRuqa1hKgt_UqO,pertama kali coba memberikan kesan pertama yg memuaskan.. next pake lagi dahh.. 😁😁,5,5,3.1.5,2022-09-27 23:15:30,makasih ya atas rating dan reviewnya. Mohon maaf atas kendala yang dialami. akan kami tingkatkan kembali kedepannya kak :),2022-09-29 15:55:15,3.1.5
d8c4ab71-313c-4462-8169-8395bcfcb0d3,Rejeki Bordir,https://play-lh.googleusercontent.com/a-/ALV-UjVf3WotWR-qR8JBckKeOUi1AQFYaFpDxS6uHGyq6qntBZcYtt8,murah,5,2,3.1.5,2022-09-27 13:19:35,makasih ya atas rating dan reviewnya. Mohon maaf atas kendala yang dialami. akan kami tingkatkan kembali kedepannya kak :),2022-09-29 15:55:10,3.1.5
362193ee-8ffc-43b4-ab0d-06f9cbe0c6f5,Ika Setyarini,https://play-lh.googleusercontent.com/a-/ALV-UjWfd8BpdUIJhdMhyv314l_Hhy6BzvenWKrHhfmBYzH-Dn8ce8Bg,tolong kalo rekrut driver yg msh cukup umur baik jangan yg kepala 65 ato 70 di rekrut bahaya,3,0,3.1.5,2022-09-27 09:06:10,makasih ya atas rating dan reviewnya. Mohon maaf atas kendala yang dialami. akan kami himbau dan berikan edukasi kepada driver kak :),2022-09-29 15:55:47,3.1.5
00a6d40f-ecc0-4825-b6be-d404ab69f42f,tri dwi manunggal,https://play-lh.googleusercontent.com/a-/ALV-UjUSddh037oIi-pyqylI8jDKriN43R2DFcJogoKQAmVbtlAeXt8H,Pengalaman kurang menyenangkan karena order dari gejayan sampai arah maguwoharjo dapat driver eh drivernya gk balas chat dann nunggu hampir sejaman dan gk,2,8,3.0.1,2022-09-26 13:57:11,makasih ya atas rating dan reviewnya. Mohon maaf atas kendala yang dialami. akan kami himbau dan berikan edukasi kepada driver kak :),2022-09-27 09:00:49,3.0.1
ee2496fb-a5ca-40b8-898c-b1737b20fa02,Duakakikuu,https://play-lh.googleusercontent.com/a-/ALV-UjVhfdcZdr1M4ctPYTx5KqAhnADaWC7IQbQYlhHf0rh9XK8isHYL,murah cekali,5,2,3.1.5,2022-09-25 11:30:11,makasih ya atas rating dan reviewnya. Mohon maaf atas kendala yang dialami. akan kami tingkatkan kembali kedepannya kak :),2022-09-27 09:00:34,3.1.5
9abd1b55-6537-4330-9916-fdff7bb3335c,MiTv Mix,https://play-lh.googleusercontent.com/a-/ALV-UjWZ81nekv5I_APSgsHDE36r-FHaT7jIjhS6qNuaMeGyOzDJyINcYg,Sukses terus ya!,5,2,3.1.5,2022-09-22 14:23:53,makasih ya atas rating dan reviewnya. Mohon maaf atas kendala yang dialami. akan kami tingkatkan kembali kedepannya kak :),2022-09-25 08:10:39,3.1.5
208686e0-00ae-4979-9f65-b4cce114e33e,Sekedar Menonton,https://play-lh.googleusercontent.com/a/ACg8ocL6sDgSsX7CWWyMIIbu2Dtvs1RMbiztXJKYSeorTNji8eqLJA=mo,driver ga jemput malah ngopi hadeh udah nunggu setengah jam padahal cuma belakang gedung,2,0,3.1.5,2022-09-20 11:18:12,makasih ya atas rating dan reviewnya. Mohon maaf atas kendala yang dialami. akan kami himbau dan berikan edukasi kepada driver kak :),2022-09-22 19:11:27,3.1.5
76c055d9-06ad-4de8-835f-2f3ac32ae1f0,Robby Go,https://play-lh.googleusercontent.com/a/ACg8ocIC11Rdpqvm_1iXdgHByt1qMd8BTWl7ts9MSxKFHHVZ7bd1kg=mo,Aplikasi yang aneh. Selalu minta verifikasi ini itu. Terakhir minta verifikasi via misscall. Sudah dijawab sesuai aturan pun tetap ditolak. Masa tiap step harus chat dengan suctomer service? Akhirnya uninstall.,1,0,,2022-09-19 13:03:42,makasih ya atas rating dan reviewnya. Mohon maaf atas kendala yang dialami. akan kami tingkatkan kembali kedepannya kak :),2022-09-19 15:17:00,
c35f0202-a5a5-45fb-b78f-eaafc90b1cb0,Kristianus A.J Ule,https://play-lh.googleusercontent.com/a-/ALV-UjWdU9L_Y4hS-WKa91MoGaAOiLBixMUBEXkDm_dSFpmuJTBanF9F,Jelek banget lagi mau daftar kan biar mendukung jogja eh nggak bisa bisa,1,0,,2022-09-19 00:49:22,makasih ya atas rating dan reviewnya. Mohon maaf atas kendala yang dialami. akan kami tingkatkan kembali kedepannya kak :),2022-09-19 06:05:51,
95fdfedc-6f09-4ad3-b132-4039cfadad67,Kirana Kiran,https://play-lh.googleusercontent.com/a/ACg8ocI7oW2upMdbJ2naBTJ9iexa82ajokXuRU_BIMArCj8m98Z5rg=mo,Hey parah bgt order dalam 1 jam sy ulang 10 g prnh dpt driver... Mending unistal aja...,1,0,,2022-09-18 20:07:16,makasih ya atas rating dan reviewnya. Mohon maaf atas kendala yang dialami. akan kami himbau dan berikan edukasi kepada driver kak :),2022-09-19 06:05:27,
4804f5d8-25f4-4baf-b1bd-dac28fe79c6f,da i yang shidiq,https://play-lh.googleusercontent.com/a-/ALV-UjUWLTXlYGxA4E5j1Clkl2EKqB-EkjV2WabgMtZpqxRSymH2QGE,jogjakita istimewa,5,2,3.1.5,2022-09-18 06:09:16,makasih ya atas rating dan reviewnya. Mohon maaf atas kendala yang dialami. akan kami tingkatkan kembali kedepannya kak :),2022-09-19 06:04:57,3.1.5
b90e70ea-ba7b-4d7d-98c7-31987cfef662,Muhammad Rifki,https://play-lh.googleusercontent.com/a-/ALV-UjWZhW78djZC7K3j_rCDQP3PEgpvHujXodYKDybp_hYHAHiqraw,mantap jiwa,5,2,3.1.5,2022-09-17 17:46:33,makasih ya atas rating dan reviewnya. Mohon maaf atas kendala yang dialami. akan kami tingkatkan kembali kedepannya kak :),2022-09-19 06:04:50,3.1.5
215dc025-1ded-4a5e-bea3-66caa4c2ee8a,Rafky Husnianto,https://play-lh.googleusercontent.com/a-/ALV-UjVYP3jCXRt71z0Olas_3oZ6-xBrEHZ_t2j0NG_ekpmkMljq150,"Aplikasi sampah driver nya lelet g profesional dapat driver susah setelah dapat driver jauh, bikin emosi",1,0,,2022-09-16 07:36:34,makasih ya atas rating dan reviewnya. Mohon maaf atas kendala yang dialami. akan kami himbau dan berikan edukasi kepada driver kak :),2022-09-19 06:05:21,
3ea91062-1795-477c-a41a-97a247330261,Subiyanto Subiyanto,https://play-lh.googleusercontent.com/a/ACg8ocL_wfhCc7S12LuaLMCOsBFpcBXB_cA4CROt51g_NsP2Um5k8w=mo,"Aplikasi buruk Order ride 30 menit driver blm sampe penjemputan, semua driverjogja kita kerjanya lambat g bisa sat set kaya aplikasi lain bikin Emosi",1,0,,2022-09-16 07:32:16,makasih ya atas rating dan reviewnya. Mohon maaf atas kendala yang dialami. akan kami himbau dan berikan edukasi kepada driver kak :),2022-09-16 07:35:15,
70dc0b8d-6dd9-4a71-9065-3c7dca555ebd,ahmad rosyadi azhari,https://play-lh.googleusercontent.com/a-/ALV-UjVB4bw1CYNUMWBkMm_6Pz7M-pBSAsCSjvD4B8cYz2IDFXbVIVB6,"memang murah sih, tapi mana bisa aplikasi ini bersaing dengan aplikasi lain, pemasarannya aja kurang, pengenalannnya ke masyarakat aja gak jelas, sebenernya bangga sih jogja punya aplikasi sendiri😉, kalau memang niat bersaing, perbanyak drivernya, permudah akses drivernya, maaf ya bintang 1 dulu🙏, mudah2an bisa lebih rame daripada hijau dan oren😉",1,10,3.1.1,2022-09-16 05:40:56,makasih ya atas rating dan reviewnya. Mohon maaf atas kendala yang dialami. akan kami tingkatkan kembali kedepannya kak :),2022-09-16 07:35:30,3.1.1
225d6896-c046-42f1-af96-576725006fee,Aisul maghfiroh,https://play-lh.googleusercontent.com/a-/ALV-UjW1KxYw-_FfFPduNpbQ6wcNFxBT621DdcqlnH3yYJFzME943j_Z,"Aplikasi nya perlu diperbaiki lg mau order aja susah, dpt drivernya susah, setelah dpt driver juga lambat 17 menit baru sampe titik penjemputan",2,1,3.1.1,2022-09-15 07:31:26,makasih ya atas rating dan reviewnya. Mohon maaf atas kendala yang dialami. akan kami himbau dan berikan edukasi kepada driver kak :),2022-09-15 15:21:24,3.1.1
454dfcd3-db6a-4519-92a0-6b92aac7711e,Lisa Purwanto,https://play-lh.googleusercontent.com/a/ACg8ocJa1o-KMgb39U2neJEc5nHFy-pKdbQR_Nbi7g6HAOSBevNTzw=mo,mantab murah dipertahankan murahnya hehe,5,4,3.1.1,2022-09-14 15:10:00,makasih ya atas rating dan reviewnya. Mohon maaf atas kendala yang dialami. akan kami tingkatkan kembali kedepannya kak :),2022-09-15 00:07:58,3.1.1
8824e104-f1f0-4439-b372-e7ca680c0859,Lisa Bintizumri,https://play-lh.googleusercontent.com/a-/ALV-UjWeTaUNuh633Fi13vF0jNvTu0LuNIdYLRlyiSemSFc1gnrsc-E0,sangat membantu,5,2,3.1.1,2022-09-13 21:19:36,makasih ya atas rating dan reviewnya. Mohon maaf atas kendala yang dialami. akan kami tingkatkan kembali kedepannya kak :),2022-09-15 00:07:53,3.1.1
cb4b680a-4a90-4bfb-8768-d7db907ae060,Bima Alfian,https://play-lh.googleusercontent.com/a/ACg8ocJvGPCfkrrHf7EZMHD0tTaiDVYLzL0tD6hsIWzmNRCBGK86HA=mo,bagus,5,2,3.0.1,2022-09-13 17:51:11,makasih ya atas rating dan reviewnya. Mohon maaf atas kendala yang dialami. akan kami tingkatkan kembali kedepannya kak :),2022-09-15 00:07:46,3.0.1
ec183499-4496-44e9-ab70-4533bd682041,Ahmad Maul,https://play-lh.googleusercontent.com/a/ACg8ocLP85xL9rsYFxhgocMaKQakOAeaU7oNwbAsU0G4Rr3O_k7t_Q=mo,chat nya error klu lagi ujan gede,5,2,3.1.1,2022-09-10 20:17:09,makasih ya atas rating dan reviewnya. Mohon maaf atas kendala yang dialami. akan kami tingkatkan kembali kedepannya kak :),2022-09-12 12:51:32,3.1.1
56d006d8-6cfb-4f10-a48c-b623ee7f42f4,Budhies Mahardhika,https://play-lh.googleusercontent.com/a-/ALV-UjVUWRIbcJ9Ar2CB7igfsNcbab7QeR_JiaIKrE1eMreoDKeVBG8,bangga sbnr nya Jogja punya aplikasi sndri . tp parah nya driver nya. bikin emosi nunggu driver nya . untuk aplikasi nya aneh ga bisa d batal kan,2,4,3.0.1,2022-09-03 06:09:17,makasih ya atas rating dan reviewnya. Mohon maaf atas kendala yang dialami. akan kami himbau dan berikan edukasi kepada driver kak :),2022-09-05 13:10:52,3.0.1
9362af2f-3c04-4539-8eff-c5943d37e305,wahyu saputra,https://play-lh.googleusercontent.com/a-/ALV-UjWKRH2KQUPWbKj6MAZoMtP4wvElyvOh4Fiej5-lVg33_x6ewmQ,"Kalian warga jogja aplikasi ini bisa jadi alternatif daripada ojol yg lain. Yakin, ini lebih ekonomis masuk dikantong hanya driver belum banyak tapi sudah bagus sekali lancar barokah sukses terus jogjakita",5,9,3.0.1,2022-09-01 19:14:06,makasih ya atas rating dan reviewnya. Mohon maaf atas kendala yang dialami. akan kami tingkatkan kembali kedepannya kak :),2022-09-06 11:24:34,3.0.1
651249da-e7bd-4295-9ec2-22ee7a2adef9,Bernardus Ferry,https://play-lh.googleusercontent.com/a-/ALV-UjVwyOzD-3R1MmRvsBvghYazJxnfmTtyxNDR2UytmDcGjk0PWBZ0,"Sudah cukup lama pake aplikasi jogja kita karna memang saya sebagai wong jogja bangga dengan adanya aplikasi d4iver online asli jogja....namun pengalaman malam ini sungguh mengecewakan. Order kirim barang tp driver nolak, dan gak dicancel malah Driver pergi gitu aja. Mau order lagi takut dobel order. Order digantungin gitu aja sampai saya hub customer service. Mungkin ini terakhir kalinya saya pake jogja kita.",1,3,3.0.1,2022-09-01 00:02:57,makasih ya atas rating dan reviewnya. Mohon maaf atas kendala yang dialami. akan kami himbau dan berikan edukasi kepada driver kak :),2022-09-05 13:11:20,3.0.1
b47d0f26-dcb0-4ebf-ae63-2674b41d507e,Wurdi Yanto,https://play-lh.googleusercontent.com/a-/ALV-UjXDMjV5ZEEIqscPKr9DwIT-ZUflt4e4aouwGnXYlxP4jFExgSg,Solutif dan inspiratif,5,2,,2022-08-29 09:04:39,makasih ya atas rating dan reviewnya. Mohon maaf atas kendala yang dialami. akan kami tingkatkan kembali kedepannya kak :),2022-09-06 11:24:52,
47f419ca-6e68-43a1-86e6-9aec43bf4507,cuma Miko,https://play-lh.googleusercontent.com/a/ACg8ocIw7Tc6eeryQxtiFXIsy6nmUzzEdrw7hfWVjj82WjCp1CBblQ=mo,Mantap,5,2,3.0.1,2022-08-27 18:59:36,makasih ya atas rating dan reviewnya. Mohon maaf atas kendala yang dialami. akan kami tingkatkan kembali kedepannya kak :),2022-09-06 11:25:16,3.0.1
765227f3-2179-46d8-b6e4-5367b1fb09a9,Della Meilana,https://play-lh.googleusercontent.com/a-/ALV-UjW2uRVHrTjafEMNg8m2MJ6tUVwzVG_lrNWeXcswx1nUB7yKbv3FBw,bagus,5,2,3.0.1,2022-08-26 07:51:40,makasih ya atas rating dan reviewnya. Mohon maaf atas kendala yang dialami. akan kami tingkatkan kembali kedepannya kak :),2022-09-06 11:25:20,3.0.1
600c7636-fe5a-4df6-8409-03b4d52fbdf4,ALAN AP,https://play-lh.googleusercontent.com/a-/ALV-UjWHg4tYyP2Pt_XJZn303QbqdBrxAVbFOVx0VaBgz1y30SWPShU,"parah ongkirnya ga ngotak, jarak ga sampe 1Km aja ongkir 9000? gimana mau laku aplikasinya",1,1,3.0.1,2022-08-25 09:31:21,makasih ya atas rating dan reviewnya. Mohon maaf atas kendala yang dialami. akan kami tingkatkan kembali kedepannya kak :),2022-09-06 11:25:26,3.0.1
bb9781fa-1ad1-421d-a507-06f68038378d,bida anggari,https://play-lh.googleusercontent.com/a-/ALV-UjU9oV1csU8W3QyKbp8dPF5Y4sV9zOdKReTO_vgx-ZNdJQndaMM,"Saya sebetulnya bangga jogja punya aplikasi ini, tp sayangnya lama bgt driver sampqinya ,sy pesen 10 menit ga sampek2, udah gitu drivernya kadang ga respon chat. Orang kan jadi keburu2 , niat berangkat pagi malah jd kesiangan cuma krn nunggu driver. Tolong dong jogjakita diperbaiki konerjanya, kalau yg pekerja hrus absen kan jd repot , niat mau pakek krn suka sm ojolnya malah jd kesel krn terlambat ,pdhl pesen 10 menit sebelumnya lho",2,18,3.0.1,2022-08-24 07:01:50,makasih ya atas rating dan reviewnya. Mohon maaf atas kendala yang dialami. akan kami himbau dan berikan edukasi kepada driver kak :),2022-09-05 13:11:59,3.0.1
74af29d1-8e63-4f3b-a52f-bac0cdc15347,Hanny Whyngsh,https://play-lh.googleusercontent.com/a-/ALV-UjV7Nf6PLTDnpJ-DPsjS1NO84bngGj3zKd_FvSJnKwLS6FI7rTY,Pelayanan driver sangat memuaskan. Mungkin bisa ajak semua mitra usaha untuk menggunakan aplikasi daerah. Pas promonya Alhamdulillah auto hemat.,5,6,,2022-08-22 19:54:22,makasih ya atas rating dan reviewnya. Mohon maaf atas kendala yang dialami. akan kami tingkatkan kembali kedepannya kak :),2022-09-06 11:25:31,
9ec1ebce-a1fa-4655-ba8c-03c4f47265de,Hasanudin,https://play-lh.googleusercontent.com/a-/ALV-UjXfwqExg5ErdDVw78jqceFhicjrEprgj1nwZZh5PQQzOo6pCM-f,Tolong ditingkatkan lagi terkait pin titik antar nya pak. Kasian para driver muter muter karena pin titik antar tidak bisa di pas kan map. Selalu pindah sendiri dan geser ke gang sebelah.,5,8,,2022-08-16 20:04:56,makasih ya atas rating dan reviewnya. Mohon maaf atas kendala yang dialami. akan kami tingkatkan kembali kedepannya kak :),2022-09-06 11:25:36,
b8fda27a-6f3c-4540-84c6-e88adcdb6f55,Singa Lion,https://play-lh.googleusercontent.com/a/ACg8ocLzBS9JVyhP0ivswWkEPO0abq2GE89zivsHOFVMJKb31jn6iA=mo,"aplikasi yg bagus banget,murah meriah lagi",5,3,3.0.0,2022-08-16 16:59:43,makasih ya atas rating dan reviewnya. Mohon maaf atas kendala yang dialami. akan kami tingkatkan kembali kedepannya kak :),2022-09-06 11:25:39,3.0.0
dc1426c7-60f8-4234-8bd3-34602b15a9b8,rasyidah nasution,https://play-lh.googleusercontent.com/a-/ALV-UjUx_wk-8f_M_c1QfuW1milja8fjaQDHzy8N_cA_q6vdeqFJcNGC7g,"Jarak driver terlalu jauh,gambar driver tidak berjalan, estimasi 7 menit terlalu lama, bahkan datang bisa lebih dari 7 menit,tolong diperbaiki lagi",2,0,3.0.0,2022-08-16 06:18:09,makasih ya atas rating dan reviewnya. Mohon maaf atas kendala yang dialami. akan kami himbau dan berikan edukasi kepada driver kak :),2022-09-05 13:10:24,3.0.0
6efaa5d4-c498-4b8d-a40c-b92e81bb9caa,Yogi Pristiawan,https://play-lh.googleusercontent.com/a-/ALV-UjUeS_eFmaPpuArRMMUbp1LvX5bBymsFscwHiMiwBvKL1OvXrqsz,aplikasinya bagus. tapi tolong background service nya dikurangin,4,1,3.0.0,2022-08-15 18:10:50,makasih ya atas rating dan reviewnya. Mohon maaf atas kendala yang dialami. akan kami tingkatkan kembali kedepannya kak :),2022-09-06 11:25:45,3.0.0
c648c711-ff16-499a-9ed9-3b4f1f8f6d56,entong khilaf,https://play-lh.googleusercontent.com/a/ACg8ocIKr9SMLlYRUmk44Q04NzjjD1D-kzgS1Nf1QcYTQVPwIJOLUw=mo,Bagus,5,2,3.0.0,2022-08-14 19:57:38,makasih ya atas rating dan reviewnya. Mohon maaf atas kendala yang dialami. akan kami tingkatkan kembali kedepannya kak :),2022-09-06 11:25:49,3.0.0
e164e0c1-d6f4-43b4-b85f-1761de533e26,Mira Kania,https://play-lh.googleusercontent.com/a/ACg8ocKkppqUYLc3BrlMiK9Vyg6hltJmz3o2J8jO6hXIi-xY9-9V=mo,"Gak lagi2 pake jogjakita, bru pertama download bru cobain udh cb isi saldo 20rb..bingung maw balikin uangx gmn trpaksa order makanan dg ongkir yg mahal pdhl deket aja dr rmh..so sory we are uninstal👎",1,0,2.7.1,2022-08-08 21:55:57,,,2.7.1
b986d1a4-ae60-4478-ace4-91ff3a4620aa,Teguh Widodo,https://play-lh.googleusercontent.com/a/ACg8ocLyqy0AcvF65UuoHf0SMXv-GZ53_I8MYvmdXd2diPQHIyjYDQ=mo,Masih bnyak PR,1,0,2.7.1,2022-08-08 14:11:46,,,2.7.1
db19cc3e-e0c2-4871-a1cd-496d296b8d32,Fe A,https://play-lh.googleusercontent.com/a-/ALV-UjVmDat0NuJ0hYCVgyTMGvqkD_BUeA0ipGuRig3diqZlDpPqDbvg,"Baru 2hari pake sdh 3x komplen 1. Pas topup lama banget masuknya, setelah hubungi CS baru ditanggepin dan saldo masuk 2. Order makanan, mulai dari pesanan sampe datang hampir 2jam padahal jarak deket dan ini bukan resto yang rame. Sebelumnya komplen ke CS dulu karena driver gak bisa dihubungi 3. Mau kirim barang, driver jemput barang ada sejam padahal jarak cuma 3km,pas dilihat di peta, driver arah jalannya gak sesuai. Komplen ke CS karena driver gak bisa dihubungi, karena kelamaan cancel aja",1,1,,2022-08-08 09:24:06,makasih ya atas rating dan reviewnya. Mohon maaf atas kendala yang dialami. akan kami himbau dan berikan edukasi kepada driver kak :),2022-09-05 13:09:54,
425ce1e7-5c95-4c33-8ffe-fed9dcc8d77e,Kawula Alit,https://play-lh.googleusercontent.com/a-/ALV-UjUgIWJNO1Xr7UUndK7ewyJxe-pJ-fd3_PpHBNzXv8ieZChBRaHv,Kok belum ada fitur top up lewat indomaret atau alfamart,3,0,2.7.1,2022-08-04 21:02:32,"Hai kak Kawula Alit, makasih ya atas rating dan reviewnya. Mohon maaf atas kendala yang dialami. akan kami himbau dan berikan edukasi kepada driver kak :)",2022-08-08 08:36:39,2.7.1
7243a082-5b30-48b9-843b-134282bb9afe,Andang Priyantoro,https://play-lh.googleusercontent.com/a/ACg8ocLi31QZ1UlPfOgCG7lbS0qEzzXNVZ26LXlv5r7TL4SzB1qTOQ=mo,satu aplikasi untuk segalanya,5,3,2.7.1,2022-08-03 07:11:55,makasih ya atas rating dan reviewnya. Mohon maaf atas kendala yang dialami. akan kami himbau dan berikan edukasi kepada driver kak :),2022-08-08 08:36:48,2.7.1
f6d2cba1-fe91-419a-a218-06c461a2c15c,Maia Maia,https://play-lh.googleusercontent.com/a/ACg8ocKnS7DELtUkeMb170zetJ9XjcWFVvMMbT2cPd200S-LqxFKgQ=mo,"Parah sih aplikasinya udh 10 hari ga pernah nyantol orderan sama sekali, padahal udh muter muter jalan seturan ,Jalan Gejayan ,jalan Kaliurang, Kotagede, tugu, jalan Magelang.. entah bagaimana pembagian orderan nya .. mana seragamnya lebih mahal dr aplikasi ,ga dikasih orderan blas .. nambah nambah driver trus skrg , mlh bisa nyicil, dngn hrga yg SMA 2 bulan lalu hrus cash, tp orderan ga ad blas",1,1,2.7.1,2022-08-02 19:02:57,Mohon maaf atas kendala yang dialami. akan kami himbau dan berikan edukasi kepada driver kak :),2022-08-08 08:36:59,2.7.1
72fe4653-9a3a-45a0-98b1-0d51a0bbc3a9,Mbah Wiro,https://play-lh.googleusercontent.com/a-/ALV-UjUvQpzTHYYbLlG-jH4DAdkTp5-Ldu-dtgdwqtxZunwKfv_wmIo,apk memang top,5,2,2.7.1,2022-07-31 19:29:31,,,2.7.1
472bcf9b-151d-4ec1-9683-54ba121f0a36,Alifandi Rossy,https://play-lh.googleusercontent.com/a/ACg8ocKqN08ScHZebFUkE1VZHn6C5sxVUrTQt-R04eth4Jy33x3LgQ=mo,Aplikasi baru yg keren,5,2,2.7.1,2022-07-31 14:50:45,,,2.7.1
88614be3-956f-424a-ab5b-3f86876347b4,Gusta Sanjaya,https://play-lh.googleusercontent.com/a-/ALV-UjUfKXUw5yDTvPsGB7RC1hV4keTqTfx6TJLevVfOBo02LA5nCBQ5,"Super app lokal, mantap!",5,3,,2022-07-30 17:51:10,,,
d450d02e-7b00-4c7f-a767-a958525265cd,handoyo ib,https://play-lh.googleusercontent.com/a-/ALV-UjXXQd0HatzEjKTPz49QIV3X4CDPjcsq0NhIy_R6PN1g7Gm1G6qa,Aplikasi tidak masuk,1,0,2.7.1,2022-07-30 16:57:02,Mohon maaf atas kendala yang dialami. akan kami himbau dan berikan edukasi kepada driver kak :),2022-08-08 08:37:15,2.7.1
2bc7c6b1-5511-40f2-bbdd-87b298806613,po naryo,https://play-lh.googleusercontent.com/a/ACg8ocKpkMe33lY3E0rWcLnaHIrp-Lc_f8XK3WrhtuyPRj0SdHCWug=mo,driver harus lebih banyak dan banyakin promo,5,3,2.7.1,2022-07-29 18:12:07,makasih ya atas rating dan reviewnya. Mohon maaf atas kendala yang dialami. akan kami himbau dan berikan edukasi kepada driver kak :),2022-08-08 08:37:25,2.7.1
9ccec63f-da18-42cb-9fad-b6484b63b51b,Zulkaisi Dwi,https://play-lh.googleusercontent.com/a-/ALV-UjXo42yQ68wenpJgN7zHLB6bM4z0bn9BngG2OIp7Dx1dZceK7HQfIg,"Kirim otp nya lama, skalinya dikirim mau masukin ke aplikasi suruh input nomor lg, dan gagal lagi",1,0,,2022-07-26 08:10:13,Mohon maaf atas kendala yang dialami. akan kami himbau dan berikan edukasi kepada driver kak :),2022-08-08 08:37:35,
4ab835a8-f25e-4803-b496-b228a8db59c1,Dicksen Nova,https://play-lh.googleusercontent.com/a-/ALV-UjVGfrYoC_Kbx3V2hxbbaGUo0__XX3Ya9Jil-TqAvnJx5bc3iPg,Yaelah mau daftar aja ribet banget,1,0,2.7.1,2022-07-22 17:10:37,Mohon maaf atas kendala yang dialami. akan kami himbau dan berikan edukasi kepada driver kak :),2022-08-08 08:37:44,2.7.1
91c7334f-540a-486c-bbfa-ec272c50165f,Pejuang Rupiah,https://play-lh.googleusercontent.com/a-/ALV-UjWxoiOhtDvDbuUH_Z2PGL1_q872k8UtUKCf2laqtAx185sbVFOU,"Mau login aja nunggu otp sampe kirim ulang 4 kali gak dkirim kirim otp nya. Aplikasi payah , , , dari dulu sama sekali gak ada perbaikan,malah makin gak jelas aja . Pengen pake jadi males.",1,7,2.7.1,2022-07-20 08:56:18,,,2.7.1
1f7b6b24-480b-4907-849d-57855b0504a2,Dinur Iksan,https://play-lh.googleusercontent.com/a-/ALV-UjVYyiYme1NCPAmLJF1pHJk-2YoMjxNF0ZytOJOxzL_r3s4v2YDu,smoga ke depan aplikasinya jadi yg terbaik,5,3,,2022-07-19 20:32:56,,,
8b7b0fde-fac4-494a-b24a-88cd42c8820a,BETRAND BIMA SAPUTRA,https://play-lh.googleusercontent.com/a-/ALV-UjXAUTjgK2gX81b-3LRy1qEGMKM76zeY18Mo6CjnVxHO6i9Ftx5Y,"Drivernya ramah,dan murah tingkatkan terus kualitas driver driver lokal salam sejahtera",5,5,2.0.18,2022-07-19 16:35:15,,,2.0.18
74df458f-af06-4cba-bbc7-6f0e0c8a21c1,Jefriyan Bombastis,https://play-lh.googleusercontent.com/a-/ALV-UjVPOKfCAqGCVA7nrFqd2Y83jFNuQLfD77rqvm5zrwh6V1lsTqcy,Terimakasih jogja kita selalu ada di saat kami membutuhkan.. Semangat terus maju terus jogjakita.,5,4,,2022-07-18 18:43:08,,,
a420618e-97ad-4357-9ce0-ea59fed90783,Rema Karisma,https://play-lh.googleusercontent.com/a-/ALV-UjUlUCgKyYd-dbvKneQ19vw1apwzq-k_4nr9Fc7dMcD48uanB88,Kurangnya diskon besar besaran,1,0,,2022-07-17 19:55:55,,,
425a5206-1bfa-42f1-8b01-657f6f095a4b,普拉塞蒂奧赫裡,https://play-lh.googleusercontent.com/a-/ALV-UjUYPE4JNrD3Hcbikt3T96Qt0zYGT1-M6Lhhhk7vJwxVEfdFn5VrMg,Terima kasih tetap semagat,5,2,2.7.1,2022-07-17 18:36:39,,,2.7.1
1905571a-8d9c-46c0-b8a0-c6acb9fd444e,Dava Vera,https://play-lh.googleusercontent.com/a/ACg8ocKw3V_Vp_eewxDnDN8NiBwK93orxP2fkcBT6Y9FlyPAjwhHpw=mo,Ngga bisa trima kode,1,0,2.7.1,2022-07-17 17:35:57,,,2.7.1
6c8a8e31-cfe3-481b-97ef-72ee55cc878e,Fajar Dody Rusdiansyah,https://play-lh.googleusercontent.com/a-/ALV-UjUMA-vsYpmdV3IrcioE7xu-Ewv8nriD8DYEqc4UJCtDrMnvTq0G,"harga terjangkau, ramah drivernya, tingkatkan promonya utk bertambahnya konsumen... Jogja Kita Maju terus... Succes trus yaa...",5,5,,2022-07-14 10:44:31,,,
75f30548-b871-403f-b840-b5d4ceeca648,Cakra buana Endhike,https://play-lh.googleusercontent.com/a/ACg8ocKvcEamIiqFRe7pA3Pnv5BQeWNfROx_yli9fjQR8xwbReOBlg=mo,"apk ampas,udah mahal mana maps tujuan sama penjemputan ga jelas.",1,0,2.7.1,2022-07-13 22:25:16,,,2.7.1
ce35a99c-016c-4493-8670-126ff5f1935e,Syukur Akhmad,https://play-lh.googleusercontent.com/a/ACg8ocIZ_lBEmSL93IC05_uihUHpEM08LK5gIxftEbDZCjN2X_PwBg=mo,hemat banget,4,0,,2022-07-13 11:38:39,,,
c57f6a1c-8935-4808-9caf-c15eb5c82648,Kopyah Irenk,https://play-lh.googleusercontent.com/a-/ALV-UjUrP8tP_Fo84QZyGKCM_QbOb4zdgV7XFJHMRTFvG60jO6SDCvqF,Top Up aja masuk nya lama banget,2,0,2.7.0,2022-07-12 13:08:41,,,2.7.0
